ltr	sg	age
scaf_5:13991060-14003674:13991279-14003453	non-specific	1.7848674149448325
scaf_5:14011671-14025017:14012096-14024596	non-specific	1.7685054440885914
scaf_5:14357022-14366675:14357548-14366144	non-specific	3.1291291250793365
scaf_5:14399435-14406386:14399596-14406231	non-specific	1.4593784456555825
scaf_5:14428653-14434185:14429115-14433724	non-specific	2.42614930664422
scaf_5:14446044-14455063:14446663-14454451	non-specific	1.1375212282328975
scaf_5:14546409-14555917:14546994-14555334	non-specific	0.799437650986032
scaf_5:14613704-14624430:14614447-14623686	non-specific	2.0851152572643814
scaf_5:14751764-14753305:14751893-14753176	non-specific	3.45244739267249
scaf_5:14902330-14914286:14903150-14913460	non-specific	1.7235578193973247
scaf_5:14915908-14922380:14916390-14921897	non-specific	1.0536254235418236
scaf_5:14937784-14943205:14938278-14942711	non-specific	0.3132329808137292
scaf_5:14949788-14963585:14951234-14962147	non-specific	0.48090964292226934
scaf_5:14994591-15004727:14995899-15003410	non-specific	0.5906207650784286
scaf_5:15071539-15087512:15072999-15086048	non-specific	1.1255211640594989
scaf_5:15133503-15148310:15134784-15147025	non-specific	1.568820880574763
scaf_5:15153080-15158032:15153221-15157891	non-specific	-0.0
scaf_5:15161194-15176677:15161687-15176173	non-specific	4.172321821911521
scaf_5:15229334-15240420:15229895-15239861	non-specific	1.981938404128585
scaf_5:15264662-15273983:15265354-15273292	non-specific	1.4796142611793404
scaf_5:15345635-15355261:15346709-15354183	non-specific	1.9160983667665756
scaf_5:15370084-15384026:15371449-15382665	non-specific	1.354380429686307
scaf_5:15567152-15577197:15567872-15576481	non-specific	0.7007507471839783
scaf_5:15589786-15594960:15590135-15594605	non-specific	3.3183695188949502
scaf_5:15624489-15639876:15624878-15639486	non-specific	0.49655713657753603
scaf_5:15660339-15666585:15660784-15666138	non-specific	0.520044303443981
scaf_5:15680645-15687210:15680826-15687032	non-specific	6.887449967802887
scaf_5:15718205-15727011:15718326-15726891	non-specific	5.9269432586903985
scaf_5:15747290-15759006:15748016-15758284	non-specific	3.2451066700138353
scaf_5:15773257-15782547:15773498-15782305	non-specific	3.1763229620816453
scaf_5:15805679-15817519:15806515-15816693	non-specific	1.410870327981
scaf_5:15920810-15933873:15922485-15932200	non-specific	0.6259738551732396
scaf_5:16023246-16038397:16024825-16036826	non-specific	1.3947190656071204
scaf_5:16249504-16259123:16250166-16258460	non-specific	1.4229897121713835
scaf_5:16279963-16291185:16280666-16290479	SG2	1.911988349826357
scaf_5:16383784-16389215:16384211-16388790	non-specific	2.631879243296285
scaf_5:16404306-16408325:16404544-16408088	non-specific	0.815258934172256
scaf_5:16426005-16440928:16427543-16439379	non-specific	1.7398943079246656
scaf_5:16555856-16569091:16556142-16568805	non-specific	2.37181327666825
scaf_5:16574922-16583011:16576290-16581651	non-specific	2.097521316023236
scaf_5:16590372-16600462:16591150-16599676	SG2	1.2980009403096833
scaf_5:16604222-16616916:16604609-16616544	non-specific	3.1377040816960413
scaf_5:16640118-16645194:16640493-16644814	non-specific	1.342289830621638
scaf_5:16759442-16766195:16759932-16765706	non-specific	0.39499982111545534
scaf_5:16779881-16784886:16780132-16784643	non-specific	5.351731377199124
scaf_5:16833607-16845528:16835896-16843232	non-specific	0.45745430580167235
scaf_5:16848820-16851319:16849084-16851051	non-specific	3.0093466145834795
scaf_5:16891290-16905235:16893287-16903248	non-specific	1.3785768414331312
scaf_5:16907476-16918659:16908250-16917886	non-specific	1.4755659622678958
scaf_5:16948932-16963777:16949226-16963491	non-specific	1.4715182314191648
scaf_5:17001231-17004490:17001657-17004070	non-specific	1.1935876284801397
scaf_5:17004832-17016205:17005165-17015873	non-specific	2.2759303155697235
scaf_5:17037350-17042500:17037750-17042100	non-specific	0.5827704033899845
scaf_5:17067100-17079418:17068350-17078169	non-specific	0.5592321288516373
scaf_5:17198677-17205127:17199148-17204656	non-specific	2.288418729292233
scaf_5:17273526-17280135:17274453-17279213	non-specific	0.882596364734642
scaf_5:17333047-17344996:17334304-17343737	non-specific	1.245747041815394
scaf_5:17346865-17360027:17347207-17359688	non-specific	2.334255892033185
scaf_5:17382044-17396044:17382938-17395135	non-specific	0.9024314434548012
scaf_5:17405172-17410183:17405445-17409910	non-specific	3.2666352581062994
scaf_5:17411686-17417724:17412540-17416879	non-specific	3.691872061759047
scaf_5:17418971-17428645:17419783-17427833	non-specific	1.7072305775033008
scaf_5:17476128-17486035:17476260-17485910	non-specific	7.186885207304156
scaf_5:17545784-17558457:17546377-17557863	non-specific	1.3906826626275859
scaf_5:17565979-17574961:17566126-17574814	non-specific	4.190106134340538
scaf_5:17599701-17604729:17599846-17604577	non-specific	4.03928782510682
scaf_5:17635836-17648388:17636966-17647257	non-specific	1.3906826626275859
scaf_5:17661122-17674151:17664817-17670450	non-specific	0.4184044096985135
scaf_5:17823481-17831090:17823828-17830743	non-specific	2.060319134952879
scaf_5:17841613-17856575:17842027-17856150	non-specific	1.6746037917870316
scaf_5:17985603-17998399:17988487-17995523	non-specific	1.1855714678488216
scaf_5:18042399-18052155:18042664-18051898	non-specific	1.9448848937721404
scaf_5:18098765-18103773:18098990-18103551	non-specific	4.008334641034166
scaf_5:18107165-18117545:18109446-18115262	non-specific	0.1697291295858059
scaf_5:18175825-18189178:18176199-18188814	non-specific	3.2537161772695464
scaf_5:18309476-18317850:18310535-18316795	non-specific	2.8985636128362198
scaf_5:18348225-18355464:18349050-18354644	non-specific	1.1895792697095442
scaf_5:18372140-18384221:18373346-18383003	non-specific	1.322150086840366
scaf_5:18489337-18494747:18489446-18494636	non-specific	3.6569229084956603
scaf_5:18517812-18526276:18518114-18525981	non-specific	4.377506400794332
scaf_5:18663628-18676492:18663842-18676271	non-specific	3.1077028789437104
scaf_5:18738214-18749820:18738831-18749200	non-specific	0.8786309851358209
scaf_5:18771913-18778731:18772401-18778243	non-specific	0.07702582372727655
scaf_5:19103974-19115362:19104628-19114707	non-specific	3.0264279793142275
scaf_5:19179556-19195852:19181948-19193469	non-specific	0.3054577371423554
scaf_5:19234969-19242116:19235280-19241805	non-specific	3.3961452953752396
scaf_5:19282837-19293275:19283430-19292692	non-specific	0.787577380615641
scaf_5:19642801-19650939:19643892-19649858	non-specific	0.9659955046439235
scaf_5:19650941-19665948:19651880-19665009	non-specific	2.167923276945014
scaf_5:19676386-19690042:19677035-19689386	non-specific	1.1935876284801397
scaf_5:19695785-19710410:19695973-19710231	non-specific	2.1099327126347083
scaf_5:19714909-19724752:19715345-19724317	non-specific	1.4432000078528344
scaf_5:19804955-19816866:19806580-19815241	non-specific	0.8905287596275137
scaf_5:19976706-19985688:19977117-19985272	non-specific	1.2256745659890034
scaf_5:20099844-20114654:20100804-20113685	non-specific	4.221255088685901
scaf_5:20119513-20128853:20121688-20126681	non-specific	1.3020243943710466
scaf_5:20150037-20160617:20150485-20160175	non-specific	2.226030656859472
scaf_5:20166941-20172077:20167568-20171445	non-specific	1.6909125717811102
scaf_5:20187756-20193269:20188784-20192244	non-specific	2.9922753586651103
scaf_5:20280656-20290932:20281594-20289981	non-specific	1.069586776194829
scaf_5:20304079-20306488:20304210-20306369	non-specific	4.399897268833219
scaf_5:20382505-20395495:20385341-20392653	non-specific	1.0177446387876807
scaf_5:20402779-20412607:20404000-20411386	non-specific	1.354380429686307
scaf_5:20439959-20448031:20440455-20447536	non-specific	1.8381080064765247
scaf_5:20496316-20507092:20496963-20506442	non-specific	1.4553329854643682
scaf_5:20537848-20547502:20538006-20547342	non-specific	1.4715182314191648
scaf_5:20633036-20647262:20633263-20647030	non-specific	3.8804526825196564
scaf_5:20663203-20674931:20663730-20674406	non-specific	4.230160971388987
scaf_5:20679974-20686858:20680683-20686153	non-specific	1.7317249071772987
scaf_5:20731832-20741854:20732484-20741200	non-specific	2.068582140980778
scaf_5:20749497-20751789:20749913-20751365	non-specific	1.4836631283129718
scaf_5:20876123-20885422:20876866-20884686	non-specific	1.5931979134447747
scaf_5:20910154-20921064:20910974-20920248	non-specific	1.6868345122781527
scaf_5:20936249-20946451:20937870-20944820	non-specific	1.3503496668982067
scaf_5:20946913-20950795:20947902-20949802	non-specific	2.0438002203447407
scaf_5:20964764-20976475:20965511-20975728	non-specific	0.728349065003384
scaf_5:21180746-21195540:21181161-21195120	non-specific	0.7401850032858924
scaf_5:21251345-21263060:21252109-21262291	non-specific	0.6063279006944843
scaf_5:21276041-21286469:21277309-21285200	non-specific	0.1813380185396559
scaf_5:21372610-21383386:21374022-21381971	non-specific	1.3906826626275859
scaf_5:21439811-21454000:21440454-21453362	non-specific	2.4931652307227172
scaf_5:21475066-21484134:21475560-21483651	non-specific	2.263447306137493
scaf_5:21622105-21627834:21622574-21627373	non-specific	1.7725950668141133
scaf_5:21676953-21686794:21678586-21685164	non-specific	1.3503496668982067
scaf_5:21758123-21770442:21759382-21769189	non-specific	0.4301138289159877
scaf_5:21778733-21789485:21779595-21788622	non-specific	2.7035991508647825
scaf_5:21826252-21834687:21826714-21834223	non-specific	1.2698524642595177
scaf_5:21868539-21878877:21869019-21878399	non-specific	2.07271453176876
scaf_5:21979785-21991573:21980331-21991026	non-specific	2.4889721710676698
scaf_5:22009089-22020881:22009831-22020146	non-specific	1.8176192252712668
scaf_5:22048584-22056106:22049174-22055502	non-specific	3.2968023000613744
scaf_5:22066184-22079602:22066401-22079380	non-specific	4.467174343205893
scaf_5:22096102-22112129:22098179-22110040	non-specific	0.7638714591229994
scaf_5:22190574-22196618:22191584-22195606	non-specific	0.8469275569178853
scaf_5:22283973-22295445:22285142-22294285	non-specific	2.0438002203447407
scaf_5:22481613-22491391:22484398-22488615	non-specific	1.342289830621638
scaf_5:22515509-22527574:22515772-22527310	non-specific	4.212351954712092
scaf_5:22584179-22594097:22584572-22593705	non-specific	2.873058612194845
scaf_5:22596076-22604042:22597019-22603097	non-specific	1.374542696423242
scaf_5:22675693-22689525:22676001-22689224	non-specific	4.141225633957814
scaf_5:22690614-22696898:22691408-22696101	non-specific	2.8858082936603773
scaf_5:22733397-22738380:22733860-22737918	non-specific	2.783968280216649
scaf_5:22749535-22764495:22749847-22764184	SG2	3.249411102439356
scaf_5:22868235-22875541:22868575-22875204	non-specific	1.862713768997318
scaf_5:22903829-22914758:22904722-22913869	non-specific	0.9620186446602136
scaf_5:22917808-22926687:22918605-22925883	non-specific	2.9666874026589314
scaf_5:22932512-22934170:22932825-22933858	non-specific	2.42614930664422
scaf_5:22949150-22960098:22950845-22958396	non-specific	0.9421425646027266
scaf_5:22981213-22992403:22981958-22991651	non-specific	0.9341959656967816
scaf_5:22996766-23012353:22997972-23011149	non-specific	2.915579483464504
scaf_5:23035764-23048530:23035978-23048311	non-specific	4.328307583951703
scaf_5:23065464-23077391:23067133-23075735	non-specific	2.1016578549055094
scaf_5:23132380-23139426:23133719-23138086	non-specific	1.169545826411
scaf_5:23212343-23221837:23212748-23221427	non-specific	1.0496364649727723
scaf_5:23230054-23240605:23230381-23240275	non-specific	4.928867502370349
scaf_5:23305724-23318141:23308715-23315156	non-specific	0.9421425646027266
scaf_5:23318293-23331798:23318746-23331353	non-specific	2.019039571746201
scaf_5:23333093-23343881:23334360-23342621	non-specific	1.2096266357580439
scaf_5:23456522-23471856:23457227-23471162	non-specific	3.34859074098467
scaf_5:23560863-23576641:23562477-23575026	non-specific	0.8192156112028236
scaf_5:23587736-23595423:23587851-23595303	non-specific	4.833207054533784
scaf_5:23646580-23653913:23647128-23653371	non-specific	1.8832346163066203
scaf_5:23726916-23737195:23727470-23736654	non-specific	1.7113115216773458
scaf_5:23804884-23818419:23805385-23817927	non-specific	3.413457316207636
scaf_5:23849164-23864298:23849320-23864156	non-specific	5.9647556892676565
scaf_5:23865528-23880999:23866544-23879977	non-specific	0.6063279006944843
scaf_5:23951638-23961637:23953831-23959453	non-specific	0.728349065003384
scaf_5:23980572-23992657:23983624-23989607	non-specific	1.3785768414331312
scaf_5:24006796-24013720:24006923-24013590	non-specific	5.125739088758433
scaf_5:24118070-24122055:24118676-24121448	non-specific	1.161536343131397
scaf_5:24127412-24141354:24127717-24141053	non-specific	3.4697932463798633
scaf_5:24308022-24315676:24308469-24315231	non-specific	1.5891336437873078
scaf_5:24357647-24359762:24357747-24359663	non-specific	4.5256083328022445
scaf_5:24423597-24426872:24423861-24426617	non-specific	2.263447306137493
scaf_5:24449699-24452987:24449964-24452729	non-specific	2.097521316023236
scaf_5:24460497-24468872:24461127-24468246	non-specific	2.0851152572643814
scaf_5:24506143-24522346:24507988-24520503	non-specific	0.6338359849156006
scaf_5:24559924-24568451:24560943-24567419	non-specific	1.646085594856086
scaf_5:24589385-24602791:24593504-24598681	non-specific	1.3947190656071204
scaf_5:24626356-24636838:24628092-24635098	non-specific	2.5855670838472316
scaf_5:24640680-24647594:24640965-24647309	non-specific	1.6623782549029735
scaf_5:24659269-24668953:24661333-24666886	non-specific	1.041660202279573
scaf_5:24691571-24704716:24695228-24701020	non-specific	1.1135260898637163
scaf_5:24707100-24718181:24707339-24717935	non-specific	3.2968023000613744
scaf_5:24783116-24790136:24783464-24789792	non-specific	2.5309302204232713
scaf_5:24801108-24813772:24803522-24811354	non-specific	0.7717712685236461
scaf_5:24818407-24830087:24819407-24829089	non-specific	1.7848674149448325
scaf_5:24951686-24960495:24953236-24958945	non-specific	1.3463194672624232
scaf_5:24972642-24978135:24972755-24978027	non-specific	4.755999322795216
scaf_5:24980258-24992002:24980391-24991871	non-specific	3.022156689775633
scaf_5:25007576-25015187:25008035-25014732	non-specific	1.9901789852005258
scaf_5:25024787-25039482:25026568-25037698	non-specific	1.1415223592256711
scaf_5:25107314-25121716:25108967-25120068	non-specific	0.4457337853535112
scaf_5:25235186-25242275:25235569-25241885	non-specific	3.005077853370192
scaf_5:25258781-25272314:25259307-25271793	non-specific	1.117523893743187
scaf_5:25292918-25309328:25294943-25307322	non-specific	0.6731788085895595
scaf_5:25314206-25320537:25314320-25320428	non-specific	5.1073686669650415
scaf_5:25333756-25343117:25334305-25342562	non-specific	3.6831308029508945
scaf_5:25377479-25387410:25377854-25387027	non-specific	2.292582735628753
scaf_5:25402399-25416558:25403033-25415928	non-specific	2.07271453176876
scaf_5:25417454-25432022:25418182-25431283	non-specific	2.438702938747544
scaf_5:25785461-25789121:25786558-25788025	non-specific	1.5120211218787714
scaf_5:25798182-25808184:25798815-25807552	non-specific	3.6132959282406407
scaf_5:25831355-25843075:25832812-25841618	non-specific	1.293978047360394
scaf_5:25911434-25921560:25913086-25919905	non-specific	0.9222801704790162
scaf_5:25956654-25966519:25957449-25965724	non-specific	1.0336861444966174
scaf_5:25982162-25988725:25982628-25988262	non-specific	0.9222801704790162
scaf_5:26038420-26048926:26041270-26046065	non-specific	0.7362391508967084
scaf_5:26059142-26066352:26060250-26065247	non-specific	1.4593784456555825
scaf_5:26098961-26108610:26099401-26108168	non-specific	1.3342322456960205
scaf_5:26132022-26140856:26132321-26140567	non-specific	6.116503026406844
scaf_5:26140858-26153877:26141446-26153282	non-specific	3.5653823359023527
scaf_5:26172278-26178306:26172731-26177853	non-specific	0.7717712685236461
scaf_5:26184097-26192910:26184364-26192647	non-specific	5.691731959995919
scaf_5:26193850-26206566:26194087-26206339	non-specific	6.499401017280281
scaf_5:26337908-26348766:26339181-26347490	non-specific	2.6487384803899565
scaf_5:26417041-26420807:26417166-26420682	non-specific	-0.0
scaf_5:26421610-26426006:26421711-26425904	non-specific	1.5322939133844597
scaf_5:26428258-26434269:26428383-26434143	non-specific	1.5566400849066173
scaf_5:26466212-26472375:26466672-26471919	non-specific	2.988009122785685
scaf_5:26474256-26480708:26474710-26480239	non-specific	2.209416600909256
scaf_5:26493026-26506784:26493785-26506021	non-specific	1.3906826626275859
scaf_5:26510718-26520156:26511374-26519490	non-specific	1.7235578193973247
scaf_5:26534754-26546862:26535006-26546609	non-specific	3.539281154348196
scaf_5:26635218-26647550:26637988-26644777	non-specific	1.3624436453491924
scaf_5:26661225-26666851:26661449-26666629	non-specific	2.1264895527197005
scaf_5:26667431-26671700:26668215-26670920	non-specific	1.354380429686307
scaf_5:26691808-26700557:26693501-26698856	non-specific	1.2216617463614496
scaf_5:26734436-26741023:26734683-26740779	non-specific	5.075248552786026
scaf_5:26814105-26828626:26815587-26827138	non-specific	0.3132329808137292
scaf_5:26830674-26838395:26831429-26837648	non-specific	3.2838697045315204
scaf_5:26892012-26903153:26892135-26903020	non-specific	3.9950791515555295
scaf_5:27034346-27046123:27034789-27045685	non-specific	3.0093466145834795
scaf_5:27069543-27075145:27069728-27074956	non-specific	6.059504185836899
scaf_5:27092877-27098503:27093057-27098331	non-specific	3.617655658294459
scaf_5:27107192-27115896:27107329-27115756	non-specific	4.7333304384488875
scaf_5:27139436-27149277:27140111-27148595	non-specific	1.9202089693878779
scaf_5:27159615-27167993:27160045-27167565	non-specific	2.0314172393234373
scaf_5:27172507-27184060:27172682-27183893	non-specific	3.2321972252487368
scaf_5:27203301-27212022:27203646-27211677	non-specific	3.5436297115051687
scaf_5:27339958-27355994:27341536-27354424	non-specific	0.29379879976054074
scaf_5:27361778-27376315:27362417-27375666	non-specific	1.3302042970968377
scaf_5:27377227-27384328:27377637-27383916	non-specific	2.8348433442790495
scaf_5:27389014-27398899:27389862-27398050	non-specific	4.548114500633603
scaf_5:27406976-27418995:27407901-27418079	non-specific	2.6993753930644067
scaf_5:27546341-27555733:27546734-27555333	non-specific	1.4755659622678958
scaf_5:27601448-27605094:27602062-27604476	non-specific	0.9461166851361394
scaf_5:27680191-27691334:27681805-27689713	non-specific	2.167923276945014
scaf_5:27703217-27708240:27704055-27707401	non-specific	4.715208148645268
scaf_5:27742023-27753257:27742324-27752957	non-specific	2.8051553203510204
scaf_5:27810777-27824075:27811516-27823333	non-specific	2.881557773672402
scaf_5:27843647-27855435:27844431-27854658	non-specific	2.8306003268637174
scaf_5:27875311-27888591:27875524-27888378	non-specific	3.03069990140218
scaf_5:27907959-27911781:27908643-27911096	non-specific	1.5566400849066173
scaf_5:27919094-27923674:27919495-27923290	non-specific	3.45244739267249
scaf_5:27928758-27936833:27928922-27936664	non-specific	5.738621037040165
scaf_5:27956786-27970801:27957463-27970121	non-specific	1.9860584004001185
scaf_5:28053673-28070098:28055511-28068276	non-specific	2.080981089740838
scaf_5:28125014-28136165:28127701-28133476	non-specific	1.1975965443153918
scaf_5:28141457-28150576:28141558-28150465	non-specific	5.67299764932205
scaf_5:28196875-28206914:28197618-28206173	non-specific	2.367637818334811
scaf_5:28246390-28258754:28248069-28257075	non-specific	0.9064000963944175
scaf_5:28261088-28269869:28262756-28268200	non-specific	1.0296999420656003
scaf_5:28295921-28308996:28296458-28308469	non-specific	3.0905733334010668
scaf_5:28324032-28331142:28324400-28330779	non-specific	2.9624249491829566
scaf_5:28362002-28369108:28362370-28368748	non-specific	3.309740696262207
scaf_5:28409486-28414663:28409921-28414227	non-specific	2.4805878798166234
scaf_5:28430177-28434971:28430783-28434373	non-specific	4.965393184801871
scaf_5:28443061-28446614:28443188-28446491	non-specific	4.199002403908699
scaf_5:28451382-28458108:28452231-28457256	non-specific	1.862713768997318
scaf_5:28487772-28495503:28488928-28494349	non-specific	1.536350181948575
scaf_5:28671883-28681329:28672003-28681218	non-specific	4.833207054533784
scaf_5:28685968-28704465:28689924-28700527	non-specific	0.48090964292226934
scaf_5:28733850-28740573:28734348-28740078	non-specific	2.4931652307227172
scaf_5:28839099-28850566:28839368-28850294	non-specific	1.7439798760706002
scaf_5:28872904-28882295:28874504-28880695	non-specific	2.0149148625311732
scaf_5:28954543-28966347:28955330-28965568	non-specific	1.8668167707603265
scaf_5:28988052-28995251:28988902-28994407	non-specific	1.1535290831643255
scaf_5:29012538-29015915:29013083-29015368	non-specific	3.2666352581062994
scaf_5:29095032-29105391:29096296-29104121	non-specific	1.3624436453491924
scaf_5:29128892-29131393:29129339-29130943	non-specific	0.2588502345896636
scaf_5:29283501-29294666:29286238-29291939	non-specific	0.9858880327380724
scaf_5:29320974-29333257:29322234-29332003	non-specific	0.3054577371423554
scaf_5:29348144-29355348:29348556-29354940	non-specific	1.8258129915090466
scaf_5:29385587-29403633:29392337-29396880	non-specific	0.11561600185208139
scaf_5:29437052-29444547:29437542-29444053	non-specific	1.6786801224440164
scaf_5:29444559-29454822:29445771-29453609	non-specific	2.3425977526598993
scaf_5:29468046-29477943:29469549-29476437	non-specific	0.9341959656967816
scaf_5:29541754-29551737:29543592-29549899	non-specific	0.5906207650784286
scaf_5:29590930-29601292:29591051-29601179	non-specific	2.988009122785685
scaf_5:29659360-29671495:29661389-29669462	non-specific	0.708633286882199
scaf_5:29686517-29699126:29689633-29696010	non-specific	0.35992850512825075
scaf_5:29728804-29736008:29729338-29735473	non-specific	0.35992850512825075
scaf_5:29743816-29750573:29744305-29750078	non-specific	0.787577380615641
scaf_5:29765578-29777523:29767303-29775800	non-specific	0.44964009639558705
scaf_5:29797804-29809658:29798122-29809341	non-specific	2.1264895527197005
scaf_5:29819620-29828581:29820505-29827681	non-specific	1.6705280370863407
scaf_5:29833821-29845608:29834067-29845356	non-specific	3.902460888245925
scaf_5:29854947-29863918:29855837-29863018	non-specific	1.5322939133844597
scaf_5:29873997-29884106:29875863-29882231	non-specific	1.322150086840366
scaf_5:29899573-29910560:29901047-29909092	non-specific	1.2537799446370426
scaf_5:29927581-29941816:29928808-29940602	non-specific	1.5120211218787714
scaf_5:29998157-30008039:29999273-30006915	non-specific	2.6108190438894994
scaf_5:30091608-30104717:30094480-30101843	non-specific	1.8668167707603265
scaf_5:30115636-30124517:30117001-30123153	non-specific	1.6827570292200982
scaf_5:30131305-30139830:30131845-30139287	non-specific	1.7480660229498888
scaf_5:30179963-30193082:30181616-30191420	non-specific	1.13352065214353
scaf_5:30285113-30298182:30285225-30298069	non-specific	1.3826115506985592
scaf_5:30371293-30376349:30371577-30376059	non-specific	2.771263521655782
scaf_5:30402710-30413229:30404102-30411843	non-specific	1.1855714678488216
scaf_5:30415586-30425167:30416353-30424404	non-specific	2.5645406569040405
scaf_5:30435383-30447645:30436284-30446747	non-specific	1.5769442694896565
scaf_5:30458765-30467907:30459523-30467138	non-specific	0.8627749155618392
scaf_5:30475114-30481884:30475604-30481393	non-specific	0.7915302622725496
scaf_5:30488801-30497052:30490171-30495676	non-specific	3.094854766261784
scaf_5:30509149-30522957:30509750-30522359	non-specific	4.185659028211912
scaf_5:30528995-30538476:30529647-30537826	non-specific	1.201606017370172
scaf_5:30543774-30550467:30544110-30550133	non-specific	3.1334162847582023
scaf_5:30607165-30615660:30608366-30614451	non-specific	1.2337018803155109
scaf_5:30646807-30661067:30648282-30659592	non-specific	1.3866468243774
scaf_5:30692106-30699646:30692270-30699481	non-specific	7.6494681536858185
scaf_5:30703139-30710505:30703857-30709786	non-specific	2.6276659731732397
scaf_5:30731039-30743311:30732274-30742071	non-specific	0.5945467472343562
scaf_5:30750106-30752849:30750557-30752395	non-specific	3.595863594217956
scaf_5:30802235-30812147:30805255-30809138	non-specific	0.6968102849353607
scaf_5:30816808-30824990:30817990-30823818	non-specific	1.0935453771121204
scaf_5:30944943-30954723:30945375-30954282	non-specific	1.245747041815394
scaf_5:30965384-30972581:30965747-30972217	non-specific	2.3009125519864195
scaf_5:30985178-30994671:30985739-30994121	non-specific	1.2577972350615005
scaf_5:31004132-31015594:31004701-31015021	non-specific	7.624408510161944
scaf_5:31078523-31088054:31079634-31086927	non-specific	1.0775707656856401
scaf_5:31088959-31099531:31091946-31096543	non-specific	0.15425787480563197
scaf_5:31109932-31116531:31110573-31115893	non-specific	2.8985636128362198
scaf_5:31173861-31182909:31174296-31182475	non-specific	2.292582735628753
scaf_5:31184929-31193270:31185150-31193056	non-specific	4.896945425454705
scaf_5:31221610-31234341:31222105-31233850	non-specific	1.5120211218787714
scaf_5:31292840-31300183:31292957-31300066	non-specific	0.9938488866167142
scaf_5:31323562-31335801:31323783-31335585	non-specific	2.535129383957315
scaf_5:31412554-31420595:31413109-31420039	non-specific	2.0025442724568787
scaf_5:31483328-31497940:31483929-31497339	non-specific	3.1720294212764975
scaf_5:31533024-31540153:31533205-31539964	non-specific	2.3175794043039954
scaf_5:31595953-31605387:31596079-31605250	non-specific	4.190106134340538
scaf_5:31654812-31666126:31656185-31664749	non-specific	2.4136011354119855
scaf_5:31674889-31687577:31676070-31686393	non-specific	1.4310721313461858
scaf_5:31697319-31707881:31698268-31706929	non-specific	0.8588122596251003
scaf_5:31839756-31850134:31842381-31847498	non-specific	1.3906826626275859
scaf_5:31853817-31862850:31854415-31862247	non-specific	1.3020243943710466
scaf_5:31891550-31896590:31891876-31896271	non-specific	4.034863907630761
scaf_5:31957220-31969733:31957710-31969235	non-specific	1.7480660229498888
scaf_5:31980461-31983383:31980706-31983141	non-specific	2.2759303155697235
scaf_5:31989239-31995800:31990260-31994790	non-specific	1.3463194672624232
scaf_5:32018327-32032514:32019983-32030860	non-specific	1.2819127336204048
scaf_5:32056814-32070186:32057270-32069731	non-specific	0.7678210933930363
scaf_5:32097170-32109967:32097403-32109730	non-specific	5.1119601757445166
scaf_5:32112545-32119529:32112834-32119237	non-specific	1.7603279376281133
scaf_5:32130329-32138724:32131123-32137919	non-specific	3.069175695860184
scaf_5:32174002-32184339:32174932-32183414	non-specific	4.896945425454705
scaf_5:32190068-32202100:32190438-32201747	non-specific	2.263447306137493
scaf_5:32291211-32296037:32291566-32295678	non-specific	4.8787200867684115
scaf_5:32298300-32302393:32298575-32302110	non-specific	4.85595459442892
scaf_5:32319096-32324134:32319902-32323333	non-specific	4.364080217705243
scaf_5:32326699-32339337:32326924-32339109	non-specific	2.822116163906627
scaf_5:32347778-32352936:32347903-32352816	non-specific	3.2278953605258063
scaf_5:32504988-32514220:32505329-32513893	non-specific	4.1012940141664895
scaf_5:32524746-32534915:32525993-32533651	non-specific	0.8310888996380653
scaf_5:32563155-32571413:32563463-32571108	non-specific	2.334255892033185
scaf_5:32598213-32609581:32602283-32605508	non-specific	0.08473973040411895
scaf_5:32619575-32628175:32620180-32627569	non-specific	1.0336861444966174
scaf_5:32645331-32647749:32645588-32647492	non-specific	3.990662008319557
scaf_5:32648669-32658536:32648848-32658358	non-specific	5.644918976910835
scaf_5:32670317-32680905:32671853-32679359	non-specific	1.793051881972681
scaf_5:32701189-32706463:32701642-32705998	non-specific	1.4391568157730315
scaf_5:32734363-32741625:32734815-32741170	non-specific	4.167877456469226
scaf_5:32828712-32834737:32829408-32834044	non-specific	1.4149095569795733
scaf_5:32868939-32880062:32869051-32879940	non-specific	7.8608331017174695
scaf_5:32892514-32899512:32893240-32898788	non-specific	1.410870327981
scaf_5:32918463-32927581:32918761-32927293	non-specific	3.1205567167410173
scaf_5:32948052-32953397:32948184-32953259	non-specific	2.0066672130550756
scaf_5:32995719-33004987:32996175-33004523	non-specific	2.5057480679325503
scaf_5:33084776-33094223:33085588-33093410	non-specific	2.105794987052601
scaf_5:33094482-33102545:33094954-33102071	non-specific	1.5810068219710105
scaf_5:33110176-33126463:33113722-33122922	non-specific	0.9262515553336644
scaf_5:33146007-33158074:33146288-33157790	non-specific	3.4351119631566815
scaf_5:33162724-33166647:33162853-33166512	non-specific	6.649151126552947
scaf_5:33215143-33222281:33215248-33222176	non-specific	3.4654558049994404
scaf_5:33242482-33253960:33243371-33253066	non-specific	3.370196729446016
scaf_5:33296258-33304350:33297199-33303402	non-specific	1.6257327020014718
scaf_5:33305157-33315700:33305766-33315096	non-specific	4.127908951173268
scaf_5:33322653-33333573:33323247-33332967	non-specific	1.165540806779967
scaf_5:33344643-33354452:33347628-33351468	non-specific	1.2658334947168062
scaf_5:33361751-33371176:33362360-33370560	non-specific	0.6928703608909715
scaf_5:33378415-33383612:33379799-33382236	non-specific	0.8469275569178853
