ltr	sg	age
ctg_301304:21168189-21183104:21169784-21181510	SG1	0.5122131227670829
ctg_301304:21199813-21213529:21200075-21213261	non-specific	4.8104774387914055
ctg_301304:21225277-21233155:21226542-21231897	SG1	0.36771844680296245
ctg_301304:21266733-21273537:21268027-21272243	SG1	0.598473263791998
ctg_301304:21301436-21308810:21301774-21308484	SG1	2.2384974814486007
ctg_301304:21347908-21357664:21349671-21355899	non-specific	0.3287897582414224
ctg_301304:21357884-21369925:21358222-21369587	SG1	0.9222801704790162
ctg_301304:21391493-21405583:21391847-21405231	SG1	2.4889721710676698
ctg_301304:21452219-21465900:21456128-21461996	SG1	0.29768458865927083
ctg_301304:21660083-21674134:21661264-21672949	SG1	1.49581314064261
ctg_301304:21678886-21685929:21680217-21684604	SG1	0.7599223655654448
ctg_301304:21685934-21698344:21686865-21697421	SG1	1.3503496668982067
ctg_301304:21722560-21736699:21727798-21731456	non-specific	0.41450232597985465
ctg_301304:21776458-21789735:21776561-21789624	non-specific	4.444731212962933
ctg_301304:21802931-21809442:21803847-21808531	non-specific	1.1135260898637163
ctg_301304:21832038-21843303:21834680-21840662	non-specific	0.7678210933930363
ctg_301304:21843410-21851737:21845069-21850073	non-specific	0.18520868662277323
ctg_301304:21867385-21874356:21867896-21873855	non-specific	1.4634244732723043
ctg_301304:21879865-21888425:21880227-21888063	non-specific	1.3020243943710466
ctg_301304:21907279-21918634:21907854-21918052	non-specific	4.566132086382503
ctg_301304:21927757-21933709:21927976-21933493	SG1	0.5278776107144199
ctg_301304:21962873-21970494:21964382-21968991	SG1	2.0314172393234373
ctg_301304:22005266-22014145:22006926-22012480	non-specific	0.16199246497025863
ctg_301304:22020057-22031908:22021227-22030730	SG1	2.4847797208246685
ctg_301304:22052860-22060573:22054699-22058734	SG1	0.35603432303037913
ctg_301304:22092162-22100485:22093820-22098827	non-specific	0.02308615877218717
ctg_301304:22129407-22143880:22130868-22142421	SG1	1.1535290831643255
ctg_301304:22167039-22181846:22168561-22180325	non-specific	0.48482072066484155
ctg_301304:22213162-22227422:22214510-22226073	SG1	0.40279924088614855
ctg_301304:22255451-22262924:22256209-22262165	non-specific	2.3175794043039954
ctg_301304:22335090-22341584:22335547-22341136	non-specific	2.1803650083633195
ctg_301304:22342260-22351282:22342880-22350662	SG1	1.5931979134447747
ctg_301304:22364860-22370259:22365043-22370065	non-specific	3.5653823359023527
ctg_301304:22377563-22384114:22378544-22383125	SG1	1.1095288399652459
ctg_301304:22421343-22427903:22422314-22426923	non-specific	0.5945467472343562
ctg_301304:22440121-22448667:22442113-22446673	non-specific	1.6053941593509975
ctg_301304:22460998-22467995:22461211-22467769	non-specific	3.2235941372499406
ctg_301304:22482191-22495402:22484613-22492978	non-specific	1.0496364649727723
ctg_301304:22495460-22503622:22496437-22502651	SG1	1.6583042270950328
ctg_301304:22545377-22551994:22546714-22550658	non-specific	0.6102560213305166
ctg_301304:22575122-22582515:22575638-22581990	SG2	2.0438002203447407
ctg_301304:22619466-22625254:22619737-22624979	non-specific	0.5631538410249233
ctg_301304:22696981-22711589:22701435-22707131	SG1	1.0536254235418236
ctg_301304:22720858-22731403:22721632-22730620	SG1	2.4010584203019216
ctg_301304:22789001-22795911:22790260-22794658	non-specific	0.5239606911828192
ctg_301304:22807438-22819094:22807947-22818585	SG1	2.1928121083821877
ctg_301304:22848324-22856695:22848856-22856170	non-specific	2.5645406569040405
ctg_301304:22915494-22922104:22916487-22921104	non-specific	0.9381689915065402
ctg_301304:22962860-22966184:22963091-22965958	non-specific	1.8832346163066203
ctg_301304:22971517-22982015:22971848-22981674	non-specific	4.230160971388987
ctg_301304:23004774-23010529:23005256-23010044	SG1	0.4769990953874894
ctg_301304:23021970-23036774:23022511-23036230	SG2	2.5813605721596975
ctg_301304:23126779-23136724:23127011-23136496	non-specific	3.1377040816960413
ctg_301304:23136731-23149715:23137232-23149212	SG1	1.3261769108639607
ctg_301304:23156534-23169799:23157865-23168453	SG1	1.8873405381477493
ctg_301304:23197400-23205348:23198777-23203972	SG1	1.3705091155111109
ctg_301304:23215681-23222372:23216585-23221469	non-specific	0.29768458865927083
ctg_301304:23235015-23249939:23235883-23249072	SG1	1.2658334947168062
ctg_301304:23253465-23260462:23254897-23259035	non-specific	0.7046917477838854
ctg_301304:23263807-23272865:23264780-23271899	non-specific	0.7599223655654448
ctg_301304:23295263-23300795:23295571-23300497	SG1	2.602399267458982
ctg_301304:23365723-23371555:23366616-23370661	non-specific	2.1389134222016004
ctg_301304:23386900-23395135:23388241-23393801	non-specific	1.0815635892571303
ctg_301304:23423578-23436091:23426617-23433052	non-specific	0.8350477487276731
ctg_301304:23453191-23460104:23454441-23458845	non-specific	0.6810538165134731
ctg_301304:23490669-23503734:23491159-23503247	SG1	0.7125753646261098
ctg_301304:23527599-23536471:23529250-23534817	non-specific	0.5161284473535043
ctg_301304:23591770-23598440:23592197-23598009	non-specific	6.1260137926803235
ctg_301304:23602053-23609531:23603396-23608181	SG1	0.7480783276876277
ctg_301304:23614114-23622918:23614775-23622257	non-specific	2.547730543464359
ctg_301304:23656391-23660208:23656504-23660096	non-specific	4.364080217705243
ctg_301304:23706022-23718990:23706513-23718493	SG1	1.8340090858520575
ctg_301304:23755577-23764700:23756054-23764235	non-specific	1.6542307745928706
ctg_301304:23782173-23791631:23783486-23790316	SG1	0.47308907791675536
ctg_301304:23801220-23810110:23802074-23809264	non-specific	1.8094277858164904
ctg_301304:23817188-23823312:23817427-23823081	SG1	4.127908951173268
ctg_301304:23868108-23877155:23869023-23876243	non-specific	3.288179925510209
ctg_301304:23885055-23891671:23885925-23890798	SG1	1.2577972350615005
ctg_301304:23926538-23931604:23926775-23931367	non-specific	0.8192156112028236
ctg_301304:23977229-23986153:23978188-23985197	SG1	0.9381689915065402
ctg_301304:24043743-24049860:24044053-24049549	non-specific	1.0018119381085944
ctg_301304:24084429-24092486:24084530-24092378	SG1	2.9709504860696545
ctg_301304:24106434-24113975:24107225-24113195	SG2	1.4432000078528344
ctg_301304:24168641-24178603:24169509-24177736	SG1	1.7317249071772987
ctg_301304:24196622-24206130:24196925-24205821	SG2	2.4596378071068297
ctg_301304:24236301-24243236:24236989-24242550	SG2	1.2537799446370426
ctg_301304:24266503-24274370:24267400-24273468	SG1	1.7113115216773458
ctg_301304:24350166-24359150:24350826-24358491	non-specific	0.5866953171787666
ctg_301304:24375822-24384438:24377305-24382957	SG2	1.9860584004001185
ctg_301304:24423341-24431576:24424339-24430572	SG2	1.5728822890779415
ctg_301304:24437452-24445640:24437576-24445517	SG1	3.2537161772695464
ctg_301304:24466434-24474066:24467454-24473044	non-specific	1.0336861444966174
ctg_301304:24474685-24488634:24475189-24488128	SG2	1.241731429106717
ctg_301304:24510721-24525388:24512206-24523903	non-specific	0.23557469229982012
ctg_301304:24541442-24545463:24541557-24545345	non-specific	3.426448153556743
ctg_301304:24563126-24568210:24563253-24568084	non-specific	0.3015709010728553
ctg_301304:24603871-24619014:24605907-24616959	non-specific	1.241731429106717
ctg_115863:186469-197181:188112-195539	SG2	0.8786309851358209
ctg_115863:226230-231045:226346-230925	non-specific	5.59351228978485
ctg_115863:257180-263566:257811-262941	SG1	3.013616007597438
ctg_115863:323911-332755:325532-331133	SG2	0.9143390406708081
ctg_115863:335521-348627:339922-344225	non-specific	0.061604196069849515
ctg_115863:353848-361404:355266-359986	SG2	0.8231728310246789
ctg_115863:428680-441807:432013-438465	SG2	0.28991353423561544
ctg_115863:450971-464318:451453-463834	SG2	0.7244048312040926
ctg_115863:529585-541487:529793-541270	non-specific	6.95100392961813
ctg_115863:569414-584147:570796-582765	SG2	0.7046917477838854
ctg_115863:584390-595015:586488-592918	SG2	0.22006809128339572
ctg_115863:751673-764971:751854-764786	SG2	0.8390071412047115
ctg_115863:774147-787275:774326-787094	SG2	1.2980009403096833
ctg_115863:815120-823920:815681-823365	SG2	1.6175955640501507
ctg_115863:947396-956049:948851-954591	SG2	1.073578494715853
ctg_115863:1158210-1166122:1158827-1165511	SG2	1.4027935663865465
ctg_115863:1177413-1186528:1178714-1185225	SG2	0.9302234870227112
ctg_115863:1272376-1287081:1273861-1285595	SG2	0.2588502345896636
ctg_115863:1413965-1426013:1416892-1423090	SG2	0.10403352675322017
ctg_115863:1426950-1440114:1427738-1439326	SG2	0.2433311198394685
ctg_115863:1593536-1599204:1593658-1599088	non-specific	5.495625917956226
ctg_115863:1774760-1786768:1775821-1785704	SG2	1.5201285288591078
ctg_115863:1787827-1802220:1789070-1800975	SG2	1.261815085036114
ctg_115863:1916916-1926908:1918824-1924993	SG2	0.9819084295247313
ctg_115863:1939506-1954824:1941750-1952579	SG2	0.9064000963944175
ctg_115863:1960707-1972014:1964001-1968729	SG2	0.2588502345896636
ctg_115863:1977764-1987280:1979065-1985979	SG2	0.8073472078894821
ctg_115863:1989642-2003761:1990409-2002993	non-specific	1.2256745659890034
ctg_115863:2076382-2090138:2077529-2088995	SG2	0.9183093323082266
ctg_115863:2161918-2176125:2163106-2174937	SG2	0.886562289515221
ctg_115863:2207677-2213289:2207824-2213150	non-specific	4.7968482611950085
ctg_115863:2288430-2298406:2288772-2298061	SG2	0.9024314434548012
ctg_115863:2300205-2310081:2301270-2309016	SG2	1.5566400849066173
ctg_115863:2511600-2522231:2512784-2521037	SG2	0.8508885804525887
ctg_115863:2602685-2609432:2602956-2609160	non-specific	1.2980009403096833
ctg_115863:2705423-2712754:2705647-2712523	SG2	3.7093625299900053
ctg_115863:2714068-2722280:2715211-2721142	SG2	1.410870327981
ctg_115863:2760478-2767603:2761979-2766105	non-specific	0.35992850512825075
ctg_115863:2788657-2801537:2789366-2800828	SG2	1.2738719938202818
ctg_115863:2826673-2836363:2827953-2835092	SG2	0.9461166851361394
ctg_115863:2838862-2845841:2840124-2844580	non-specific	1.0536254235418236
ctg_115863:2850772-2861651:2853222-2859199	SG2	0.39499982111545534
ctg_115863:2902768-2906392:2902879-2906280	non-specific	6.456070393324431
ctg_115863:2913194-2922601:2913987-2921806	non-specific	1.1855714678488216
ctg_115863:2943988-2949480:2944453-2949015	non-specific	0.24721011585770541
ctg_115863:2954838-2967418:2959382-2962875	non-specific	0.28991353423561544
ctg_115863:2969693-2977121:2970003-2976798	SG2	5.762094188181756
ctg_115863:2989578-2997378:2990447-2996515	SG2	0.8984633364472161
ctg_115863:3004636-3012741:3006370-3011015	non-specific	1.0137606385263789
ctg_115863:3041917-3052402:3042391-3051922	non-specific	2.1596317696024525
ctg_115863:3070261-3079102:3071908-3077458	SG2	0.6849921268269392
ctg_115863:3124089-3129475:3124400-3129155	non-specific	1.3503496668982067
ctg_115863:3145008-3149879:3145314-3149568	SG2	2.0438002203447407
ctg_115863:3166576-3173331:3167770-3172136	non-specific	0.9461166851361394
ctg_115863:3176399-3178775:3177045-3178132	SG2	3.4048000070651705
ctg_115863:3224525-3229073:3224669-3228927	SG2	4.216803178213888
ctg_115863:3234555-3244116:3236477-3242196	SG2	1.245747041815394
ctg_115863:3288318-3302598:3289069-3301847	SG2	1.4149095569795733
ctg_115863:3351956-3362399:3352312-3362042	SG2	1.8873405381477493
ctg_115863:3379771-3394602:3380804-3393563	SG2	6.068996174684039
ctg_115863:3396270-3409125:3396757-3408639	SG2	0.799437650986032
ctg_115863:3412175-3421783:3413661-3420298	SG2	0.39110090188992774
ctg_115863:3428931-3435636:3429534-3435033	SG1	2.1140710318220797
ctg_115863:3443862-3448542:3444065-3448338	non-specific	2.547730543464359
ctg_115863:3450624-3464834:3451306-3464147	SG2	0.5631538410249233
ctg_115863:3492033-3497084:3492154-3496963	non-specific	3.339952874818571
ctg_115863:3520531-3535478:3520807-3535195	SG2	3.2968023000613744
ctg_115863:3546589-3549485:3546717-3549364	SG2	8.62342109799495
ctg_115863:3579422-3594717:3580133-3594008	SG2	2.8348433442790495
ctg_115863:3640999-3652524:3643200-3650328	SG1	0.9580423328686631
ctg_115863:3668926-3675820:3670171-3674570	SG2	0.7480783276876277
ctg_115863:3684972-3691900:3685271-3691617	SG2	2.543529545299773
ctg_115863:3709722-3718390:3710622-3717483	SG2	0.7717712685236461
ctg_115863:3720057-3728437:3721554-3726949	non-specific	0.9659955046439235
ctg_115863:3749553-3758086:3751197-3756446	SG2	0.5670760864380132
ctg_115863:3777523-3786786:3777818-3786487	SG2	1.5810068219710105
ctg_115863:3829768-3837205:3830363-3836605	SG2	0.8429670772183607
ctg_115863:3855189-3865102:3856459-3863825	SG2	0.7007507471839783
ctg_115863:3882051-3888272:3882208-3888113	non-specific	3.305427252688394
ctg_115863:3893375-3903513:3894673-3902223	non-specific	0.38720250958098057
ctg_115863:3923021-3932936:3924368-3931589	SG2	0.8984633364472161
ctg_115863:3940801-3949626:3941026-3949390	SG2	2.7205003693627297
ctg_115863:4004366-4016828:4007429-4013765	non-specific	0.03848720230201439
ctg_115863:4095527-4105660:4096602-4104586	non-specific	0.5043840675294086
ctg_115863:4128885-4144688:4130509-4143060	SG2	0.9103692954163249
ctg_115863:4170700-4181452:4173161-4178990	SG2	0.1233402364265928
ctg_115863:4220867-4227526:4221327-4227063	SG2	1.4432000078528344
ctg_115863:4248646-4257200:4249547-4256297	SG2	1.0376728978505099
ctg_115863:4268237-4282205:4269412-4281030	SG2	0.7954836856798445
ctg_115863:4358019-4365438:4359028-4364426	SG2	0.5357130457337086
ctg_115863:4398986-4406707:4399654-4406037	SG2	0.9302234870227112
ctg_115863:4421081-4429640:4422579-4428135	SG1	0.5670760864380132
ctg_115863:4433742-4440319:4434255-4439816	non-specific	1.7725950668141133
ctg_115863:4447315-4458178:4448611-4456883	SG2	0.9938488866167142
ctg_115863:4472384-4479873:4473290-4478965	non-specific	0.21231791556612742
ctg_115863:4483757-4493453:4485677-4491533	SG2	0.340462849590904
ctg_115863:4503156-4511638:4503951-4510844	SG2	0.882596364734642
ctg_115863:4519107-4526909:4519800-4526217	SG2	1.536350181948575
ctg_115863:4537940-4544735:4539013-4543681	non-specific	1.0576149337959078
ctg_115863:4552325-4561301:4554042-4559580	SG2	0.6338359849156006
ctg_115863:4582595-4595548:4583085-4595060	SG2	0.23557469229982012
ctg_115863:4598847-4605641:4599488-4605000	SG2	0.3015709010728553
ctg_115863:4609197-4618166:4610014-4617341	SG2	1.776685269422338
ctg_115863:4638970-4648554:4640287-4647240	non-specific	0.9183093323082266
ctg_115863:4652286-4662444:4652722-4662015	SG2	2.76702984529298
ctg_115863:4662939-4670656:4663281-4670330	SG2	3.70498891860324
ctg_115863:4715457-4723945:4716685-4722718	SG2	1.085556965583315
ctg_115863:4757872-4767332:4759802-4765418	non-specific	1.4068316645027683
ctg_115863:4770303-4778275:4771944-4776634	SG2	0.6377678535029121
ctg_115863:4780048-4794936:4781182-4793804	SG2	1.0018119381085944
ctg_115863:4796668-4809303:4796875-4809091	SG2	1.6746037917870316
ctg_115863:4812135-4821730:4813762-4820097	SG2	1.129520630803667
ctg_115863:4822120-4829062:4823894-4827289	SG2	0.5239606911828192
ctg_115863:4856225-4863655:4857032-4862835	non-specific	1.3906826626275859
ctg_115863:4866055-4873541:4866574-4873026	SG2	0.7480783276876277
ctg_115863:4891628-4898945:4892836-4897731	non-specific	1.0296999420656003
ctg_115863:4906216-4913012:4906880-4912347	SG2	1.1775575342381297
ctg_115863:4974886-4980091:4975315-4979659	non-specific	0.4457337853535112
ctg_115863:5015282-5029274:5015987-5028572	SG2	1.4512880925395428
ctg_115863:5054935-5062863:5055772-5062017	SG2	0.5043840675294086
ctg_115863:5073910-5079130:5074032-5079007	non-specific	1.924320157857197
ctg_115863:5106475-5119514:5106983-5119000	SG2	1.2980009403096833
ctg_115863:5168051-5172672:5168186-5172539	non-specific	1.1535290831643255
ctg_115863:5276613-5285108:5277938-5283779	SG2	1.3302042970968377
ctg_115863:5293777-5301489:5294139-5301117	SG2	2.5855670838472316
ctg_115863:5302000-5309115:5302174-5308937	SG2	2.468016010432119
ctg_115863:5377963-5389994:5381328-5386630	non-specific	0.1387949133814062
ctg_115863:5494027-5498647:5494140-5498534	non-specific	1.0296999420656003
ctg_115863:5672248-5685176:5672885-5684531	SG2	1.2778920835551908
ctg_115863:5689235-5690538:5689479-5690304	non-specific	2.118209944785088
ctg_115863:5933518-5943590:5933787-5943320	non-specific	1.009777188427361
ctg_115863:6011187-6023643:6014304-6020526	non-specific	-0.0
ctg_115863:6063932-6065954:6064059-6065842	non-specific	7.509413724286317
ctg_115863:6113855-6127626:6115052-6126428	non-specific	1.0775707656856401
ctg_115863:6166002-6174616:6167649-6172973	SG2	0.4691795903663957
ctg_115863:6339334-6348951:6340836-6347447	SG2	1.7398943079246656
ctg_115863:6371370-6380334:6372625-6379081	SG2	1.1255211640594989
ctg_115863:6389860-6398649:6392721-6395795	SG2	0.39110090188992774
ctg_115863:6617470-6628211:6619637-6626042	SG2	0.6653059499582152
ctg_115863:6632441-6639176:6633200-6638415	non-specific	0.5592321288516373
ctg_115863:6694221-6708972:6694608-6708577	SG2	1.5972627558169203
ctg_115863:6805201-6812793:6805726-6812265	SG2	0.9620186446602136
ctg_115863:6989343-7002230:6990891-7000687	SG2	1.1135260898637163
ctg_115863:7002500-7017664:7002749-7017411	non-specific	6.990183771086067
ctg_115863:7106601-7114879:7106954-7114529	non-specific	1.3342322456960205
ctg_115863:7214365-7227315:7216511-7225166	non-specific	0.39499982111545534
ctg_115863:7275551-7278041:7275997-7277599	non-specific	0.6968102849353607
ctg_115863:7335997-7349042:7336488-7348553	SG2	0.47308907791675536
ctg_115863:7375984-7389598:7380702-7384879	SG2	0.07316964380760424
ctg_115863:7392569-7401936:7393464-7401038	non-specific	1.447243766722031
ctg_115863:7413935-7421977:7414314-7421605	SG2	1.666452858179206
ctg_115863:7427435-7431095:7427856-7430668	non-specific	2.631879243296285
ctg_115863:7454537-7467584:7455025-7467093	SG2	0.47308907791675536
ctg_115863:7467698-7474755:7468046-7474399	non-specific	1.2096266357580439
ctg_115863:7501081-7512444:7502375-7511157	SG2	0.4184044096985135
ctg_115863:7554740-7567774:7555230-7567285	SG2	0.47308907791675536
ctg_115863:7722011-7732671:7724675-7730006	non-specific	0.2316972604980044
ctg_115863:7766773-7780747:7768020-7779502	SG2	1.3584117557841477
ctg_115863:7821216-7833681:7823865-7831029	SG2	0.08859745743710688
ctg_115863:7855572-7868884:7856447-7868005	SG2	1.069586776194829
ctg_115863:8051812-8065507:8053710-8063607	SG2	0.9659955046439235
ctg_115863:8141697-8146874:8141945-8146625	non-specific	1.0975404126210546
ctg_115863:8178830-8192731:8179953-8191608	SG2	0.9024314434548012
ctg_115863:8205734-8211068:8206123-8210680	non-specific	1.8340090858520575
ctg_115863:8383053-8397332:8383828-8396567	SG2	0.8548501479718482
ctg_115863:8414028-8427919:8415164-8426784	SG2	1.3866468243774
ctg_115863:8567480-8572458:8567727-8572212	non-specific	0.787577380615641
ctg_115863:8609017-8618138:8611094-8616061	SG2	-0.0
ctg_115863:8672374-8682003:8674001-8680374	SG2	1.0576149337959078
ctg_115863:8711877-8724310:8713616-8722577	SG2	0.48873232875900063
ctg_115863:8741294-8751586:8742876-8750001	SG2	1.085556965583315
ctg_115863:8780450-8793890:8780764-8793574	SG2	0.9858880327380724
ctg_115863:8876963-8885898:8877484-8885387	SG2	1.666452858179206
ctg_115863:8891639-8897100:8891976-8896768	non-specific	1.161536343131397
ctg_115863:8899938-8904574:8900203-8904314	non-specific	3.2063956547931474
ctg_115863:8918110-8927134:8919825-8925413	SG2	0.42621016102367815
ctg_115863:9008318-9022010:9013006-9017318	SG2	0.05004338347259178
ctg_115863:9037266-9050750:9038192-9049821	SG2	0.2084436084155681
ctg_115863:9086792-9099364:9088314-9097852	non-specific	0.4066997417163904
ctg_115863:9209861-9216583:9210381-9216068	non-specific	1.3584117557841477
ctg_115863:9224717-9229609:9224901-9229415	non-specific	3.3442714845797816
ctg_115863:9303478-9312578:9304443-9311616	non-specific	0.8073472078894821
ctg_115863:9324759-9332411:9325140-9332031	SG2	2.522533726739726
ctg_115863:9440164-9454101:9441294-9452971	SG2	1.4310721313461858
ctg_115863:9459693-9471241:9461866-9469067	SG2	0.1233402364265928
ctg_115863:9488691-9499555:9492138-9496113	SG2	0.1233402364265928
ctg_115863:9573138-9577951:9573920-9577169	SG2	0.29768458865927083
ctg_115863:9691681-9706747:9695943-9702481	non-specific	0.36382321300510856
ctg_115863:9803932-9812238:9804640-9811529	non-specific	0.8786309851358209
ctg_115863:9828568-9841186:9829069-9840688	SG2	1.1735514021788922
ctg_115863:9850873-9862984:9853696-9860165	SG2	0.34435492999162404
ctg_115863:9885882-9893831:9886338-9893372	SG2	1.5444644306226525
ctg_115863:9962187-9976315:9963309-9975195	SG2	0.8350477487276731
ctg_115863:10104620-10110658:10104886-10110392	non-specific	3.6831308029508945
ctg_115863:10204584-10210127:10204939-10209774	non-specific	0.4340180251520585
ctg_115863:10253387-10266696:10254255-10265824	SG2	0.48873232875900063
ctg_115863:10361267-10374291:10361416-10374141	SG2	4.096860577771668
ctg_115863:10557368-10570924:10557961-10570329	SG2	3.6394641978122197
ctg_115863:10663927-10677225:10664150-10677007	SG2	5.467719285164259
ctg_115863:10871562-10882873:10872430-10881986	SG2	2.346769587773997
ctg_115863:11015882-11017173:11016069-11016990	non-specific	4.651869642356092
ctg_115863:11034099-11048418:11035035-11047483	SG2	1.2136377814011858
ctg_115863:11059555-11074491:11059846-11074198	non-specific	7.251103060695123
ctg_115863:11113893-11118849:11114226-11118516	non-specific	0.11561600185208139
ctg_115863:11357805-11369851:11358460-11369201	SG2	3.81891888593497
ctg_115863:11410311-11418888:11411962-11417230	SG2	0.5866953171787666
ctg_115863:11623591-11637156:11628221-11632526	SG2	0.04233874831830783
ctg_115863:11731104-11738248:11731419-11737927	non-specific	0.9699729129709662
ctg_115863:11809439-11823928:11810677-11822692	SG2	1.3987560334740585
ctg_115863:11825574-11833013:11825915-11832675	SG2	1.0296999420656003
ctg_115863:11929785-11935610:11929890-11935505	non-specific	0.7362391508967084
ctg_115863:12125311-12131246:12125519-12131043	non-specific	2.902816639581289
ctg_115863:12212379-12221460:12213075-12220758	non-specific	0.9461166851361394
ctg_115863:12287853-12297525:12288488-12296891	SG2	0.6731788085895595
ctg_115863:12407937-12420644:12408422-12420159	SG2	0.5592321288516373
ctg_115863:12431954-12440752:12435163-12437537	SG2	0.22782034982136337
ctg_115863:12633314-12642649:12633975-12641994	SG2	0.4691795903663957
ctg_115863:12678370-12691259:12680437-12689183	non-specific	0.3365712942600606
ctg_115863:13116306-13127007:13119849-13123464	SG2	0.21619274314212977
ctg_115863:13168765-13176640:13169051-13176347	non-specific	3.03069990140218
ctg_115863:13196406-13202641:13196949-13202099	non-specific	0.787577380615641
ctg_115863:13235692-13240571:13235910-13240353	non-specific	0.8905287596275137
ctg_115863:13347255-13358331:13348951-13356636	non-specific	0.0693139793166469
ctg_115863:13722344-13727227:13722461-13727120	non-specific	4.584160933123223
ctg_115863:13866162-13875532:13867868-13873825	non-specific	0.36382321300510856
ctg_115863:13884945-13894484:13886856-13892570	SG2	0.8984633364472161
ctg_115863:14064489-14078506:14065722-14077273	SG2	0.5357130457337086
ctg_115863:14242652-14251993:14243084-14251557	non-specific	3.3572311945002684
ctg_115863:14668318-14681982:14669181-14681112	SG2	1.821715817459672
ctg_115863:14746511-14755374:14748150-14753734	SG2	0.42621016102367815
ctg_115863:14765894-14771374:14765999-14771266	non-specific	3.3658742369158396
ctg_115863:14814340-14820279:14814632-14819987	non-specific	0.13106653990017444
ctg_115863:14824368-14828870:14824569-14828668	non-specific	0.1890798741540617
ctg_115863:14943832-14951058:14944398-14950483	SG2	4.003915467705542
ctg_115863:15343055-15349036:15343351-15348737	non-specific	1.0456480579361869
ctg_115863:15395503-15409356:15396205-15408658	non-specific	0.5513903036446778
ctg_115863:15518525-15528392:15521023-15525884	SG2	0.4184044096985135
ctg_115863:15580118-15587542:15580335-15587319	non-specific	2.8858082936603773
ctg_115863:15711428-15718352:15712263-15717524	SG2	0.6063279006944843
ctg_115863:15750493-15763427:15750981-15762932	SG2	0.9461166851361394
ctg_115863:15808240-15814220:15809015-15813439	SG2	0.5945467472343562
ctg_115863:15896134-15904110:15897920-15902322	SG2	0.2821445727434284
ctg_115863:16039737-16053288:16040124-16052898	SG2	1.3060484097010183
ctg_115863:16058469-16069285:16060024-16067732	non-specific	0.7007507471839783
ctg_115863:16092685-16105489:16093173-16105000	SG2	0.158124910651111
ctg_115863:16219511-16231259:16222848-16227934	SG2	0.35992850512825075
ctg_115863:16312010-16319442:16313472-16317975	SG2	0.23557469229982012
ctg_115863:16412770-16419344:16413276-16418836	non-specific	0.3054577371423554
ctg_115863:16443325-16452380:16446350-16449349	SG2	0.2433311198394685
ctg_115863:16457244-16470535:16457461-16470310	non-specific	4.602201054940821
ctg_115863:16496877-16503922:16497034-16503766	non-specific	1.756240053564569
ctg_115863:16607206-16619203:16608179-16618230	non-specific	1.293978047360394
ctg_115863:16626869-16640652:16631681-16635839	SG2	0.1117546600557861
ctg_115863:16646783-16660986:16647270-16660499	SG2	0.158124910651111
ctg_115863:16714340-16730072:16718975-16725439	non-specific	0.33268026385742844
ctg_115863:16810224-16820750:16812325-16818647	SG2	0.2588502345896636
ctg_115863:16824044-16837406:16824733-16836717	non-specific	1.1375212282328975
ctg_115863:16877197-16881027:16877306-16880917	non-specific	7.029416900352093
ctg_115863:16889434-16898991:16889847-16898567	non-specific	1.5810068219710105
ctg_115863:17034705-17048120:17035395-17047425	non-specific	2.4177832526858825
ctg_115863:17053970-17064294:17056443-17061813	SG2	0.5631538410249233
ctg_115863:17102285-17114273:17102603-17113963	non-specific	1.9984219210606242
ctg_115863:17138048-17143858:17138376-17143530	non-specific	1.3140981247933463
ctg_115863:17357401-17365644:17359113-17363932	SG2	0.5435506096580752
ctg_115863:17412294-17424647:17413873-17423066	SG2	1.0655956099696933
ctg_115863:17522154-17528584:17523139-17527599	SG2	0.03848720230201439
ctg_115863:17624549-17633398:17625145-17632798	SG2	1.7153930432754072
ctg_115863:17638741-17642981:17638888-17642832	non-specific	2.1264895527197005
ctg_115863:17707300-17721788:17708679-17720409	SG2	0.27826087649438475
ctg_115863:17777373-17791057:17778496-17789932	SG2	1.149526286537334
ctg_115863:17943448-17954848:17945380-17952926	SG2	0.6849921268269392
ctg_115863:17974609-17981342:17974966-17980986	non-specific	0.7638714591229994
ctg_115863:18012914-18026180:18016625-18022461	SG2	0.1233402364265928
ctg_115863:18031364-18039751:18031871-18039238	SG2	0.989868185051548
ctg_115863:18086098-18093476:18086680-18092882	SG2	1.4593784456555825
ctg_115863:18202522-18211510:18203223-18210803	SG1	1.9078789184003349
ctg_115863:18296780-18302039:18297208-18301607	non-specific	0.35603432303037913
ctg_115863:18406561-18418869:18407870-18417564	SG2	0.3248997772705046
ctg_115863:18674636-18688725:18675768-18687591	SG2	1.2819127336204048
ctg_115863:18842541-18856679:18843643-18855588	SG2	0.7401850032858924
ctg_115863:18996995-19009811:19000741-19006066	SG2	0.2666129240461311
ctg_115863:19020050-19029275:19020491-19028830	non-specific	0.6968102849353607
ctg_115863:19118697-19132769:19119950-19131514	SG2	0.9659955046439235
ctg_115863:19309749-19324234:19311328-19322652	SG2	1.1135260898637163
ctg_115863:19392566-19402023:19394483-19400104	SG2	1.1015360014973299
ctg_115863:19412816-19421752:19414889-19419673	non-specific	0.5396315615104601
ctg_115863:19498712-19511954:19498907-19511768	SG2	2.45544961779332
ctg_115863:19573704-19582262:19575197-19580769	SG1	0.6495666758827615
ctg_115863:19607620-19613856:19608543-19612924	SG2	0.9659955046439235
ctg_115863:19629264-19631542:19629725-19631077	non-specific	4.453706369801415
ctg_115863:19768062-19773673:19768436-19773289	non-specific	1.0177446387876807
